CID,pose_index,docking_score,rmsd_to_best_selected,MWT,TPSA,logP,HBD,HBA,SMILES
Z1039088436,9,-7.456,1.6497695359525284,300.4299999999995,49.25,1.2430999999999994,2,3,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])n([H])c2n1
Z1381816014,5,-7.454,1.5756516558236087,330.3879999999996,101.14,2.1926999999999994,2,6,[H]OC([H])([H])C([H])([H])C([H])(N([H])C(=O)c1noc(-c2c([H])nc([H])c([H])c2[H])n1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
Z48861625,9,-7.438,1.516596906484034,353.44699999999966,63.25,4.8461200000000035,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])nc2C([H])([H])[H])c([H])c1[H]
Z3071600379,5,-7.431,1.8154406398066698,323.37399999999974,101.14999999999999,1.0913999999999995,2,5,[H]c1c(N([H])S(=O)(=O)C([H])([H])C([H])([H])OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
49863194,10,-7.415,1.7001005943477414,280.3309999999997,63.690000000000005,3.3413000000000013,1,4,[H]c1nc(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c(n1)nc(-c1c([H])c([H])c([H])c([H])c1[H])n2[H]
Z1192499493,8,-7.402,1.4656220974432592,303.3179999999997,93.31,1.0572,2,5,[H]c1c(N([H])C(=O)C([H])([H])OC([H])([H])C2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
Z3071600379,6,-7.376,1.9180025591685406,323.37399999999974,101.14999999999999,1.0913999999999995,2,5,[H]c1c(N([H])S(=O)(=O)C([H])([H])C([H])([H])OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
Z1381816014,7,-7.375,1.1237488539453158,330.3879999999996,101.14,2.1926999999999994,2,6,[H]OC([H])([H])C([H])([H])C([H])(N([H])C(=O)c1noc(-c2c([H])nc([H])c([H])c2[H])n1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
Z442313918,9,-7.365,1.3256558160858198,318.33599999999973,90.79999999999998,3.0607800000000003,2,5,[H]c1c([H])c([H])c(N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(C#N)c(=O)n2[H])c([H])c1[H]
Z1381816014,8,-7.356,1.3636193007600734,330.3879999999996,101.14,2.1926999999999994,2,6,[H]OC([H])([H])C([H])([H])C([H])(N([H])C(=O)c1noc(-c2c([H])nc([H])c([H])c2[H])n1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
Z3071600379,7,-7.352,1.764037626626674,323.37399999999974,101.14999999999999,1.0913999999999995,2,5,[H]c1c(N([H])S(=O)(=O)C([H])([H])C([H])([H])OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
Z48861625,10,-7.332,1.8459493796178867,353.44699999999966,63.25,4.8461200000000035,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])nc2C([H])([H])[H])c([H])c1[H]
Z48852930,8,-7.307,1.7273075591049745,317.4139999999997,63.25000000000001,3.2947200000000016,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])C([H])([H])C3([H])OC([H])([H])C([H])([H])C3([H])[H])nc2C([H])([H])[H])c([H])c1[H]
Z16226228,1,-7.298,0.0,343.45599999999973,75.08,3.141700000000002,2,5,[H]c1c([H])c([H])c2c(c1[H])n([H])c1nnc(SC([H])([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n21
Z1833516258,10,-7.295,1.6157679481171123,312.3979999999997,70.67,3.5326200000000005,2,4,[H]c1c([H])c([H])c2c(nc([H])n2[H])c1N([H])C(=O)c1sc(C([H])([H])C2([H])C([H])([H])C2([H])[H])nc1C([H])([H])[H]
Z1274688759,7,-7.278,1.0594099157544419,329.4639999999995,42.769999999999996,1.8034000000000001,2,2,[H]c1c([H])c([H])c(C(=O)N([H])C2([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C2([H])[H])[N+]3([H])C([H])([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z3071600379,8,-7.235,1.6388071385213967,323.37399999999974,101.14999999999999,1.0913999999999995,2,5,[H]c1c(N([H])S(=O)(=O)C([H])([H])C([H])([H])OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
Z442313918,10,-7.232,1.3148590698188762,318.33599999999973,90.79999999999998,3.0607800000000003,2,5,[H]c1c([H])c([H])c(N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(C#N)c(=O)n2[H])c([H])c1[H]
Z1274688759,8,-7.219,1.7440708205909197,329.4639999999995,42.769999999999996,1.8034000000000001,2,2,[H]c1c([H])c([H])c(C(=O)N([H])C2([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C2([H])[H])[N+]3([H])C([H])([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z3000762692,5,-7.209,1.6895668503204626,323.3959999999996,64.11,3.1465000000000023,1,4,[H]c1nc(C([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z3000762692,6,-7.188,1.9139971628748667,323.3959999999996,64.11,3.1465000000000023,1,4,[H]c1nc(C([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z48852930,10,-7.169,1.5533163260871414,317.4139999999997,63.25000000000001,3.2947200000000016,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])C([H])([H])C3([H])OC([H])([H])C([H])([H])C3([H])[H])nc2C([H])([H])[H])c([H])c1[H]
Z1381816014,10,-7.139,1.7921519903968741,330.3879999999996,101.14,2.1926999999999994,2,6,[H]OC([H])([H])C([H])([H])C([H])(N([H])C(=O)c1noc(-c2c([H])nc([H])c([H])c2[H])n1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
Z16226228,3,-7.003,1.0748121603178749,343.45599999999973,75.08,3.141700000000002,2,5,[H]c1c([H])c([H])c2c(c1[H])n([H])c1nnc(SC([H])([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n21
Z56840013,7,-6.949,1.481255958442431,309.37699999999967,97.44,2.7204000000000006,3,6,[H]c1c([H])c([H])c(N([H])c2c(-c3nnc4n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c(N([H])[H])nn2[H])c([H])c1[H]
Z3000762692,10,-6.853,1.584799113800524,323.3959999999996,64.11,3.1465000000000023,1,4,[H]c1nc(C([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z56840013,9,-6.824,1.4223555511860388,309.37699999999967,97.44,2.7204000000000006,3,6,[H]c1c([H])c([H])c(N([H])c2c(-c3nnc4n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c(N([H])[H])nn2[H])c([H])c1[H]
Z16226228,5,-6.792,1.7484380236516723,343.45599999999973,75.08,3.141700000000002,2,5,[H]c1c([H])c([H])c2c(c1[H])n([H])c1nnc(SC([H])([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n21
Z56840013,10,-6.782,1.9183341193012726,309.37699999999967,97.44,2.7204000000000006,3,6,[H]c1c([H])c([H])c(N([H])c2c(-c3nnc4n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c(N([H])[H])nn2[H])c([H])c1[H]
Z1546707089,1,-6.726,0.0,340.4949999999995,59.48,1.8873,2,4,[H]c1c([H])c([H])c2c(N([H])[H])nc(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
Z1546707089,4,-6.371,0.9440873914743143,340.4949999999995,59.48,1.8873,2,4,[H]c1c([H])c([H])c2c(N([H])[H])nc(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
Z16226228,9,-6.345,0.9497501632621502,343.45599999999973,75.08,3.141700000000002,2,5,[H]c1c([H])c([H])c2c(c1[H])n([H])c1nnc(SC([H])([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n21
Z1546707089,5,-6.298,0.8302733248926428,340.4949999999995,59.48,1.8873,2,4,[H]c1c([H])c([H])c2c(N([H])[H])nc(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
Z16226228,10,-6.274,1.9318155565145458,343.45599999999973,75.08,3.141700000000002,2,5,[H]c1c([H])c([H])c2c(c1[H])n([H])c1nnc(SC([H])([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n21
Z1546707089,6,-6.166,1.6466323406762997,340.4949999999995,59.48,1.8873,2,4,[H]c1c([H])c([H])c2c(N([H])[H])nc(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
Z1546707089,7,-6.122,1.586545156510893,340.4949999999995,59.48,1.8873,2,4,[H]c1c([H])c([H])c2c(N([H])[H])nc(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
